Group,site,species,intercept,slope,Persistence,Mean,Median,RA,Pcat,rare
Invertebrates,PacificCoastMolluscsPSN,amphissa.versicolor,NA,NA,0.090909091,0.004545455,0,1.52E-05,N,R
Invertebrates,PacificCoastMolluscsPSN,lepidochitona.dentiens,NA,NA,0.272727273,0.013636364,0,6.04E-05,N,R
Invertebrates,PacificCoastMolluscsPSN,nucella.canaliculata,NA,NA,0.272727273,0.022472727,0,0.000101759,N,R
Invertebrates,PacificCoastMolluscsPSN,katharina.tunicata,NA,NA,0.090909091,0.060606061,0,0.000202752,N,R
Invertebrates,PacificCoastMolluscsPSN,acanthinucella.spp,NA,NA,0.272727273,0.026518182,0,0.00150221,N,R
Invertebrates,PacificCoastMolluscsPSN,chitons,NA,NA,0.272727273,0.122727273,0,0.003348423,N,R
Invertebrates,PacificCoastMolluscsSAD,mopalia.spp,9.04E-05,-23119.92219,0.545454545,0.024794215,0.0227,8.48E-05,P,R
Invertebrates,PacificCoastMolluscsSAD,lepidochitona.hartwegii,9.09E-05,-12394.43559,0.545454545,0.020163636,0.0227,0.00063396,P,R
Invertebrates,PacificCoastMolluscsSAD,limpets.over.15.mm.in.size,0.022147125,-32.10512717,0.909090909,0.354940968,0.363636364,0.013338557,P,R
Invertebrates,PacificCoastMolluscsSAD,tegula.funebralis,0.024913915,-28.05155051,0.909090909,0.662825856,0.295454545,0.016437299,P,R
Invertebrates,PacificCoastMolluscsSAD,nucella.canaliculata,0.018590549,-11.92594445,0.727272727,0.221457261,0.159090909,0.016974565,P,R
Invertebrates,PacificCoastMolluscsSAD,nuttallina.spp,0.016798416,-9.172556042,0.818181818,0.062383825,0.0682,0.006957292,P,R
Invertebrates,PacificCoastMolluscsSAD,nucella.emarginata,0.312250162,0.647043881,0.818181818,4.628305785,5.363636364,0.152270213,N,R
Invertebrates,PacificCoastMolluscsSAD,littorina.spp,1.028327243,4.732984759,0.636363636,199.4049587,208.2954545,0.617858994,N,C
Invertebrates,PacificCoastMolluscsSAD,alia.spp,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastMolluscsSAD,aplysia.californica,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastMolluscsSAD,bittium.eschrichtii,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastMolluscsSAD,calliostoma.spp,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastMolluscsSAD,ceratostoma.nuttalli,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastMolluscsSAD,chitons,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastMolluscsSAD,conus.californicus,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastMolluscsSAD,crepidula.spp,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastMolluscsSAD,epitonium.tinctum,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastMolluscsSAD,fissurella.volcano,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastMolluscsSAD,homalopoma.spp,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastMolluscsSAD,katharina.tunicata,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastMolluscsSAD,kelletia.kelletii,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastMolluscsSAD,lepidochitona.spp,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastMolluscsSAD,lepidozona.spp,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastMolluscsSAD,macron.lividus,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastMolluscsSAD,norrisia.norrisi,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastMolluscsSAD,nucella.lamellosa,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastMolluscsSAD,ocenebra.circumtexta,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastMolluscsSAD,ocenebra.poulsoni,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastMolluscsSAD,ocenebra.spp,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastMolluscsSAD,onchidella.borealis,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastMolluscsSAD,opalia.spp_,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastMolluscsSAD,tegula.aureotincta,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastMolluscsSAD,tegula.brunnea,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastMolluscsSAD,tegula.eiseni,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastMolluscsSAD,tegula.gallina,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastMolluscsSAD,tonicella.spp,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastMolluscsSAD,amphissa.versicolor,NA,NA,0.090909091,0.002063636,0,3.89E-06,N,R
Invertebrates,PacificCoastMolluscsSAD,acanthinucella.spp,NA,NA,0.181818182,0.008263636,0,2.31E-05,N,R
Invertebrates,PacificCoastMolluscsSAD,lepidochitona.dentiens,NA,NA,0.363636364,0.014463636,0,5.07E-05,N,R
Invertebrates,PacificCoastMolluscsSAD,nucella.spp,NA,NA,0.181818182,0.844848485,0,0.175366569,N,R
Invertebrates,PacificCoastMolluscsSHB,mopalia.spp,0.000162966,-2263.971636,0.545454545,0.043636364,0.02,0.000104659,P,R
Invertebrates,PacificCoastMolluscsSHB,lepidochitona.dentiens,0.000454784,-131.0725957,0.545454545,0.056363636,0.02,0.000223209,P,R
Invertebrates,PacificCoastMolluscsSHB,nuttallina.spp,0.003234996,-117.3452102,0.818181818,0.32,0.28,0.001374086,P,R
Invertebrates,PacificCoastMolluscsSHB,acanthinucella.spp,0.026257307,-24.69411269,1,2.595656566,2.2,0.012272697,P,R
Invertebrates,PacificCoastMolluscsSHB,ocenebra.circumtexta,0.002334885,-17.23177985,1,0.275252525,0.2,0.00340726,P,R
Invertebrates,PacificCoastMolluscsSHB,littorina.spp,0.81843463,-3.886981218,0.818181818,245.0036364,244,0.635824922,P,C
Invertebrates,PacificCoastMolluscsSHB,tegula.funebralis,0.178452163,1.165679519,1,44.5630303,46.13333333,0.331043746,N,C
Invertebrates,PacificCoastMolluscsSHB,lepidochitona.hartwegii,0.012941625,4.941087914,1,1.117777778,1.04,0.013113892,N,R
Invertebrates,PacificCoastMolluscsSHB,limpets.over.15.mm.in.size,-0.002626504,55.35666854,1,0.344949495,0.244444444,0.00237917,N,R
Invertebrates,PacificCoastMolluscsSHB,alia.spp,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastMolluscsSHB,aplysia.californica,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastMolluscsSHB,bittium.eschrichtii,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastMolluscsSHB,calliostoma.spp,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastMolluscsSHB,ceratostoma.nuttalli,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastMolluscsSHB,conus.californicus,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastMolluscsSHB,crepidula.spp,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastMolluscsSHB,epitonium.tinctum,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastMolluscsSHB,fissurella.volcano,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastMolluscsSHB,homalopoma.spp,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastMolluscsSHB,katharina.tunicata,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastMolluscsSHB,kelletia.kelletii,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastMolluscsSHB,lepidochitona.spp,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastMolluscsSHB,lepidozona.spp,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastMolluscsSHB,macron.lividus,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastMolluscsSHB,norrisia.norrisi,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastMolluscsSHB,nucella.canaliculata,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastMolluscsSHB,nucella.lamellosa,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastMolluscsSHB,nucella.spp,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastMolluscsSHB,ocenebra.poulsoni,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastMolluscsSHB,ocenebra.spp,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastMolluscsSHB,onchidella.borealis,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastMolluscsSHB,opalia.spp_,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastMolluscsSHB,tegula.aureotincta,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastMolluscsSHB,tegula.brunnea,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastMolluscsSHB,tegula.eiseni,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastMolluscsSHB,tegula.gallina,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastMolluscsSHB,tonicella.spp,NA,NA,0,0,0,0,N,R
Invertebrates,PacificCoastMolluscsSHB,amphissa.versicolor,NA,NA,0.090909091,0.003636364,0,7.04E-06,N,R
Invertebrates,PacificCoastMolluscsSHB,nucella.emarginata,NA,NA,0.272727273,0.007272727,0,1.79E-05,N,R
Invertebrates,PacificCoastMolluscsSHB,chitons,NA,NA,0.181818182,0.029090909,0,0.00023145,N,R
Invertebrates,UKButterfliesAgricultural,Polygonia.c.album,0.006697119,-282.6195701,0.205128205,0.846153846,0,0.001291941,P,R
Invertebrates,UKButterfliesAgricultural,Lycaena.phlaeas,0.008192628,-232.184824,0.179487179,1.769230769,0,0.002081336,P,R
Invertebrates,UKButterfliesAgricultural,Ochlodes.venata,0.004157121,-123.2853372,0.512820513,2,1,0.002662569,P,R
Invertebrates,UKButterfliesAgricultural,Vanessa.atalanta,0.011210185,-73.53255811,0.692307692,3.769230769,1,0.012128323,P,R
Invertebrates,UKButterfliesAgricultural,Celastrina.argiolus,0.024583459,-53.75028027,0.230769231,2.666666667,0,0.004232669,P,R
Invertebrates,UKButterfliesAgricultural,Anthocaris.cardamines,0.018044009,-31.18591533,0.743589744,8.794871795,8,0.014568483,P,R
Invertebrates,UKButterfliesAgricultural,Aphantopus.hyperantus,0.025369028,-26.66431982,0.41025641,6.461538462,0,0.008332825,P,R
Invertebrates,UKButterfliesAgricultural,Polyommatus.icarus,0.04592004,-13.63458758,0.384615385,12.48717949,0,0.0172861,P,R
Invertebrates,UKButterfliesAgricultural,Aglais.urticae,0.061839427,-10.16959488,0.948717949,28.25641026,20,0.057702022,P,R
Invertebrates,UKButterfliesAgricultural,Inachis.io,0.049956132,-9.947423794,0.948717949,17.41025641,10,0.038078598,P,R
Invertebrates,UKButterfliesAgricultural,Quercusia.quercus,0.068422372,-6.209177283,0.205128205,1.179487179,0,0.018752043,P,R
Invertebrates,UKButterfliesAgricultural,Thymelicus.sylvestris,0.023355488,-5.829987263,0.641025641,17.74358974,3,0.02550739,P,R
Invertebrates,UKButterfliesAgricultural,Pieris.rapae,0.090074714,-5.299361299,0.769230769,59.69230769,35,0.086111324,P,R
Invertebrates,UKButterfliesAgricultural,Pieris.brassicae,0.020732684,-4.564505275,0.743589744,22.1025641,16,0.035152047,P,R
Invertebrates,UKButterfliesAgricultural,Coenonympha.pamphilus,-0.016109385,-3.820007094,0.717948718,18.48717949,4,0.028162588,N,R
Invertebrates,UKButterfliesAgricultural,Pyronia.tithonus,0.148000586,-2.505599573,0.948717949,120.7948718,80,0.194349654,P,R
Invertebrates,UKButterfliesAgricultural,Pieris.napi,0.166573364,-1.889739029,0.974358974,89.76923077,51,0.153913167,P,R
Invertebrates,UKButterfliesAgricultural,Lasiommata.megera,-0.134261652,-1.798541668,0.538461538,7.974358974,1,0.010591857,N,R
Invertebrates,UKButterfliesAgricultural,Gonepteryx.rhamni,0.041396492,-1.390968099,0.743589744,4.512820513,3,0.016260749,P,R
Invertebrates,UKButterfliesAgricultural,Maniola.jurtina,0.186471838,-1.048486327,0.974358974,144.1282051,101,0.21251104,P,R
Invertebrates,UKButterfliesAgricultural,Pararge.aegeria,-1.345367424,0.078757868,0.435897436,14,0,0.058788794,N,R
Invertebrates,UKButterfliesAgricultural,Vanessa.cardui,NA,NA,0.128205128,0.538461538,0,0.000755122,N,R
Invertebrates,UKButterfliesAgricultural,Melanargia.galathea,NA,NA,0.128205128,0.512820513,0,0.000779361,N,R
Invertebrates,UKButterfliesCoastal,Polygonia.c.album,0.003337869,-457.1038874,0.106060606,0.727272727,0,0.000295706,P,R
Invertebrates,UKButterfliesCoastal,Melanargia.galathea,0.002813013,-426.7564187,0.136363636,0.787878788,0,0.000389068,P,R
Invertebrates,UKButterfliesCoastal,Callophrys.rubi,0.004834169,-378.4017767,0.106060606,1.53030303,0,0.000556172,P,R
Invertebrates,UKButterfliesCoastal,Argynnis.paphia,0.003702212,-221.6324168,0.136363636,1.060606061,0,0.000571418,P,R
Invertebrates,UKButterfliesCoastal,Erynnis.tages,0.005759108,-145.0618952,0.090909091,0.924242424,0,0.000572905,P,R
Invertebrates,UKButterfliesCoastal,Celastrina.argiolus,0.006285556,-100.4336525,0.136363636,1.848484848,0,0.001230449,P,R
Invertebrates,UKButterfliesCoastal,Vanessa.cardui,0.007622443,-89.86269741,0.515151515,6.303030303,1,0.005301403,P,R
Invertebrates,UKButterfliesCoastal,Aricia.agestis,0.016534018,-61.30491252,0.121212121,3.242424242,0,0.001760897,P,R
Invertebrates,UKButterfliesCoastal,Ochlodes.venata,0.005999402,-54.88434892,0.409090909,5.318181818,0,0.003176192,P,R
Invertebrates,UKButterfliesCoastal,Vanessa.atalanta,0.007782331,-46.02307417,0.787878788,13.93939394,5,0.00868433,P,R
Invertebrates,UKButterfliesCoastal,Gonepteryx.rhamni,0.019000574,-36.46699318,0.151515152,5.045454545,0,0.003077411,P,R
Invertebrates,UKButterfliesCoastal,Lycaena.phlaeas,0.009835798,-32.97864625,0.53030303,11,1,0.006363799,P,R
Invertebrates,UKButterfliesCoastal,Pararge.aegeria,0.039208563,-30.36216462,0.151515152,12.72727273,0,0.006850078,P,R
Invertebrates,UKButterfliesCoastal,Inachis.io,0.015296133,-28.92767292,0.787878788,17.53030303,13.5,0.012526387,P,R
Invertebrates,UKButterfliesCoastal,Aglais.urticae,0.024222336,-28.67601773,0.924242424,36.90909091,20,0.024783665,P,R
Invertebrates,UKButterfliesCoastal,Pieris.brassicae,0.030984916,-16.77481198,0.893939394,33.13636364,18,0.025260647,P,R
Invertebrates,UKButterfliesCoastal,Anthocaris.cardamines,0.008152326,-10.04394812,0.424242424,7.954545455,0,0.004371662,P,R
Invertebrates,UKButterfliesCoastal,Mesoacidalia.aglaja,0.0493185,-8.184496883,0.515151515,13.8030303,2,0.023247253,P,R
Invertebrates,UKButterfliesCoastal,Thymelicus.sylvestris,0.126389687,-5.506602854,0.5,120.8636364,4.5,0.045487981,P,R
Invertebrates,UKButterfliesCoastal,Lasiommata.megera,0.01951239,-5.173209082,0.651515152,28.6969697,5,0.013941288,P,R
Invertebrates,UKButterfliesCoastal,Aphantopus.hyperantus,0.066127333,-5.012425249,0.454545455,35.6969697,0,0.012610459,P,R
Invertebrates,UKButterfliesCoastal,Polyommatus.icarus,0.118210361,-3.08451521,0.833333333,119.3939394,34,0.090560937,P,R
Invertebrates,UKButterfliesCoastal,Pyronia.tithonus,0.181963438,-1.805659923,0.848484848,331.3636364,221,0.168865844,P,R
Invertebrates,UKButterfliesCoastal,Pieris.rapae,0.087008718,-1.309742333,0.833333333,54.04545455,24,0.038979276,P,R
Invertebrates,UKButterfliesCoastal,Pieris.napi,0.140144578,-1.191464295,0.681818182,148.8939394,27,0.067448838,P,R
Invertebrates,UKButterfliesCoastal,Maniola.jurtina,0.320689085,-0.654427832,0.96969697,433,325.5,0.2839239,P,C
Invertebrates,UKButterfliesCoastal,Hipparchia.semele,0.325469323,0.607348612,0.545454545,41.92424242,17.5,0.061180952,N,R
Invertebrates,UKButterfliesCoastal,Coenonympha.pamphilus,0.187174302,1.306604932,0.772727273,193.6666667,52.5,0.087981084,N,R
Invertebrates,UKButterfliesForest,Quercusia.quercus,0.000721523,-885.7094118,0.166666667,0.25,0,0.00013107,P,R
Invertebrates,UKButterfliesForest,Satyrium.pruni,0.001185335,-865.7296895,0.1,0.183333333,0,0.000107414,P,R
Invertebrates,UKButterfliesForest,Callophrys.rubi,0.002270759,-711.0559593,0.166666667,2.3,0,0.000449629,P,R
Invertebrates,UKButterfliesForest,Celastrina.argiolus,0.001852352,-628.3635487,0.35,2.783333333,0,0.000635274,P,R
Invertebrates,UKButterfliesForest,Boloria.selene,7.80E-05,-522.3028881,0.1,0.55,0,9.56E-05,P,R
Invertebrates,UKButterfliesForest,Ladoga.camilla,0.003143933,-267.519867,0.183333333,0.666666667,0,0.000493877,P,R
Invertebrates,UKButterfliesForest,Aricia.agestis,0.00256628,-223.9749007,0.166666667,3.366666667,0,0.000551203,P,R
Invertebrates,UKButterfliesForest,Vanessa.cardui,0.004136985,-214.8422001,0.483333333,3.333333333,0,0.001656863,P,R
Invertebrates,UKButterfliesForest,Argynnis.paphia,0.012322509,-164.7165835,0.15,1.6,0,0.001841922,P,R
Invertebrates,UKButterfliesForest,Erynnis.tages,0.003960993,-101.9630103,0.166666667,5.2,0,0.000968252,P,R
Invertebrates,UKButterfliesForest,Pyrgus.malvae,0.00420147,-88.30191197,0.283333333,6.666666667,0,0.00158389,P,R
Invertebrates,UKButterfliesForest,Vanessa.atalanta,0.007580438,-81.82391253,0.9,13.41666667,6,0.0075201,P,R
Invertebrates,UKButterfliesForest,Mesoacidalia.aglaja,0.00444856,-68.43307419,0.166666667,6.166666667,0,0.001152299,P,R
Invertebrates,UKButterfliesForest,Polygonia.c.album,0.01506065,-27.56409756,0.816666667,20.1,10.5,0.009208627,P,R
Invertebrates,UKButterfliesForest,Aglais.urticae,0.032166878,-21.59541264,0.933333333,56.15,23,0.02506898,P,R
Invertebrates,UKButterfliesForest,Lasiommata.megera,0.009337354,-20.31801735,0.733333333,33.08333333,11,0.013379183,P,R
Invertebrates,UKButterfliesForest,Polyommatus.icarus,0.012931795,-19.67724807,0.733333333,40.98333333,7,0.014349711,P,R
Invertebrates,UKButterfliesForest,Gonepteryx.rhamni,0.045727968,-16.59976283,1,87.26666667,61,0.042623581,P,R
Invertebrates,UKButterfliesForest,Coenonympha.pamphilus,0.026096338,-13.02312538,0.85,76.26666667,18.5,0.024220416,P,R
Invertebrates,UKButterfliesForest,Pieris.brassicae,0.043036412,-11.616779,0.816666667,55.8,40.5,0.034316262,P,R
Invertebrates,UKButterfliesForest,Anthocaris.cardamines,0.026486961,-7.024277177,0.966666667,20.53333333,16,0.015997549,P,R
Invertebrates,UKButterfliesForest,Ochlodes.venata,0.045674549,-6.468289188,0.983333333,51.38333333,39.5,0.025359619,P,R
Invertebrates,UKButterfliesForest,Pieris.rapae,0.042988476,-5.350201456,0.8,87.95,33,0.039888234,P,R
Invertebrates,UKButterfliesForest,Pyronia.tithonus,0.136559244,-5.282801,0.933333333,304.8666667,258,0.133294805,P,R
Invertebrates,UKButterfliesForest,Thymelicus.sylvestris,0.039591071,-4.988994551,0.783333333,95.66666667,16,0.0270294,P,R
Invertebrates,UKButterfliesForest,Pararge.aegeria,0.059251223,-4.81599478,0.666666667,50.85,27,0.032129285,P,R
Invertebrates,UKButterfliesForest,Lycaena.phlaeas,0.023711398,-3.740324697,0.466666667,44.36666667,0,0.013978952,P,R
Invertebrates,UKButterfliesForest,Melanargia.galathea,-0.06555511,-3.692684755,0.15,4.983333333,0,0.006610141,N,R
Invertebrates,UKButterfliesForest,Aphantopus.hyperantus,0.110465726,-2.617970024,0.95,182.45,112,0.087996823,P,R
Invertebrates,UKButterfliesForest,Pieris.napi,0.185521683,-2.503475985,0.833333333,166.65,91.5,0.10136833,P,R
Invertebrates,UKButterfliesForest,Inachis.io,0.193541923,-1.622153107,1,150.5166667,91,0.100402339,P,R
Invertebrates,UKButterfliesForest,Maniola.jurtina,0.255483355,-1.143635333,0.966666667,649.5833333,342,0.235556971,P,C
Invertebrates,UKButterfliesForest,Boloria.euphrosyne,NA,NA,0.083333333,0.183333333,0,3.34E-05,N,R
Invertebrates,UKButterfliesGrassland,Vanessa.cardui,0.001513626,-1011.690454,0.405797101,2.043478261,0,0.000641928,P,R
Invertebrates,UKButterfliesGrassland,Hamearis.lucina,0.001142153,-735.2860521,0.086956522,0.275362319,0,0.000127938,P,R
Invertebrates,UKButterfliesGrassland,Vanessa.atalanta,0.001738534,-444.6695417,0.52173913,4.173913043,1,0.001164377,P,R
Invertebrates,UKButterfliesGrassland,Polygonia.c.album,0.002042067,-349.574347,0.507246377,3.028985507,1,0.000936318,P,R
Invertebrates,UKButterfliesGrassland,Celastrina.argiolus,0.003817965,-274.3328884,0.304347826,3.028985507,0,0.000899267,P,R
Invertebrates,UKButterfliesGrassland,Pyrgus.malvae,0.007742858,-133.0963021,0.405797101,4.652173913,0,0.002226007,P,R
Invertebrates,UKButterfliesGrassland,Callophrys.rubi,0.005489923,-116.0666097,0.608695652,8.971014493,3,0.00243358,P,R
Invertebrates,UKButterfliesGrassland,Cupido.minimus,0.006623579,-90.16737696,0.246376812,4,0,0.000912965,P,R
Invertebrates,UKButterfliesGrassland,Hesperia.comma,0.005139295,-82.00320715,0.376811594,4.623188406,0,0.001890594,P,R
Invertebrates,UKButterfliesGrassland,Anthocaris.cardamines,0.004634897,-66.71330331,0.797101449,8.68115942,5,0.003492583,P,R
Invertebrates,UKButterfliesGrassland,Erynnis.tages,0.008599021,-60.08675828,0.84057971,26.23188406,16,0.008160461,P,R
Invertebrates,UKButterfliesGrassland,Aglais.urticae,0.021575644,-59.51205981,0.913043478,61.27536232,33,0.020314081,P,R
Invertebrates,UKButterfliesGrassland,Hipparchia.semele,0.017147793,-47.30653731,0.130434783,8.855072464,0,0.002025102,P,R
Invertebrates,UKButterfliesGrassland,Inachis.io,0.015179503,-35.50985648,0.985507246,30.7826087,30,0.012357163,P,R
Invertebrates,UKButterfliesGrassland,Mesoacidalia.aglaja,0.002112703,-33.14923966,0.565217391,10.56521739,3,0.004371525,P,R
Invertebrates,UKButterfliesGrassland,Lasiommata.megera,0.00556754,-31.15562948,0.956521739,36.85507246,25,0.014292529,P,R
Invertebrates,UKButterfliesGrassland,Thymelicus.actaeon,0.023451648,-29.06517317,0.130434783,9.710144928,0,0.002011739,P,R
Invertebrates,UKButterfliesGrassland,Ochlodes.venata,0.015189568,-27.05385948,0.898550725,36.92753623,27,0.013123801,P,R
Invertebrates,UKButterfliesGrassland,Gonepteryx.rhamni,0.029291355,-24.40742056,0.84057971,56.36231884,36,0.021332909,P,R
Invertebrates,UKButterfliesGrassland,Lycaena.phlaeas,0.011863519,-23.66648695,0.869565217,29.05797101,13,0.008221281,P,R
Invertebrates,UKButterfliesGrassland,Pieris.brassicae,0.018233345,-18.61616706,0.927536232,47.1884058,36,0.017043408,P,R
Invertebrates,UKButterfliesGrassland,Pieris.rapae,0.023203059,-17.24190408,0.956521739,67.01449275,47,0.022597851,P,R
Invertebrates,UKButterfliesGrassland,Aricia.agestis,0.011505349,-15.708291,0.811594203,46.7826087,13,0.013529749,P,R
Invertebrates,UKButterfliesGrassland,Polyommatus.icarus,0.05307434,-15.29003274,0.985507246,190.3188406,143,0.061718513,P,R
Invertebrates,UKButterfliesGrassland,Pieris.napi,0.01492308,-14.01653788,0.913043478,28.15942029,16,0.012158134,P,R
Invertebrates,UKButterfliesGrassland,Pararge.aegeria,0.014826293,-7.241131539,0.956521739,60.43478261,36,0.019586632,P,R
Invertebrates,UKButterfliesGrassland,Lysandra.bellargus,0.120396955,-6.567811446,0.144927536,84.02898551,0,0.01693568,P,R
Invertebrates,UKButterfliesGrassland,Coenonympha.pamphilus,0.065795806,-3.591122222,0.971014493,252.2463768,202,0.092381552,P,R
Invertebrates,UKButterfliesGrassland,Thymelicus.sylvestris,0.108078005,-3.172200805,0.942028986,182.173913,113,0.066997539,P,R
Invertebrates,UKButterfliesGrassland,Pyronia.tithonus,0.129153108,-2.49055886,0.956521739,151.4057971,78,0.048777219,P,R
Invertebrates,UKButterfliesGrassland,Melanargia.galathea,0.170996728,-1.783859032,0.826086957,218.826087,136,0.083479771,P,R
Invertebrates,UKButterfliesGrassland,Aphantopus.hyperantus,0.197669075,-1.611935227,0.797101449,75.47826087,29,0.035221359,P,R
Invertebrates,UKButterfliesGrassland,Lysandra.coridon,-0.012689172,-0.727122547,0.68115942,198.8405797,30,0.066234502,N,R
Invertebrates,UKButterfliesGrassland,Maniola.jurtina,0.334658021,0.261033763,0.971014493,1028.913043,821,0.322343807,N,C
Invertebrates,UKButterfliesGrassland,Colias.crocea,NA,NA,0.014492754,0.028985507,0,1.66E-05,N,R
Invertebrates,UKButterfliesGrassland,Quercusia.quercus,NA,NA,0.014492754,0.072463768,0,4.15E-05,N,R
Invertebrates,UKButterfliesMixed,Aricia.agestis,0.006398856,-597.7060348,0.1,0.683333333,0,0.000649767,P,R
Invertebrates,UKButterfliesMixed,Vanessa.cardui,0.004281403,-358.4257694,0.183333333,0.95,0,0.001228953,P,R
Invertebrates,UKButterfliesMixed,Quercusia.quercus,0.004283588,-230.5325061,0.283333333,1.4,0,0.001853279,P,R
Invertebrates,UKButterfliesMixed,Boloria.euphrosyne,0.0071275,-215.3169594,0.183333333,0.95,0,0.000945234,P,R
Invertebrates,UKButterfliesMixed,Polygonia.c.album,0.005413047,-157.3934633,0.466666667,2.433333333,0,0.002567685,P,R
Invertebrates,UKButterfliesMixed,Melanargia.galathea,0.002084342,-54.41867769,0.3,2.366666667,0,0.002383272,P,R
Invertebrates,UKButterfliesMixed,Argynnis.paphia,0.020274655,-50.75323865,0.45,6.633333333,0,0.009692265,P,R
Invertebrates,UKButterfliesMixed,Aglais.urticae,0.014608171,-49.71459883,0.6,11.71666667,3,0.008887689,P,R
Invertebrates,UKButterfliesMixed,Lycaena.phlaeas,0.00704223,-37.81790113,0.433333333,3.616666667,0,0.004912733,P,R
Invertebrates,UKButterfliesMixed,Celastrina.argiolus,0.015697952,-36.07055413,0.266666667,3.7,0,0.005563565,P,R
Invertebrates,UKButterfliesMixed,Polyommatus.icarus,0.025320348,-35.54373679,0.616666667,18.78333333,3,0.016882943,P,R
Invertebrates,UKButterfliesMixed,Lasiommata.megera,0.009016856,-33.20368162,0.616666667,6.616666667,1.5,0.005846435,P,R
Invertebrates,UKButterfliesMixed,Ladoga.camilla,0.014994115,-21.81987217,0.566666667,11.08333333,2,0.012061379,P,R
Invertebrates,UKButterfliesMixed,Ochlodes.venata,0.050679408,-15.94629861,0.65,27.13333333,11,0.025601243,P,R
Invertebrates,UKButterfliesMixed,Pieris.napi,0.035204006,-14.32971015,0.8,21.5,7.5,0.027235515,P,R
Invertebrates,UKButterfliesMixed,Pieris.rapae,0.020486714,-13.72517766,0.616666667,15.41666667,6.5,0.018168058,P,R
Invertebrates,UKButterfliesMixed,Pieris.brassicae,0.041013761,-10.742626,0.8,24.2,18.5,0.034142029,P,R
Invertebrates,UKButterfliesMixed,Gonepteryx.rhamni,0.028986854,-10.33814841,0.8,21.25,15,0.025594652,P,R
Invertebrates,UKButterfliesMixed,Leptidea.sinapsis,-0.076913199,-5.362243552,0.15,4.066666667,0,0.002967209,N,R
Invertebrates,UKButterfliesMixed,Callophrys.rubi,0.027306624,-4.39878393,0.433333333,6.55,0,0.007779266,P,R
Invertebrates,UKButterfliesMixed,Inachis.io,0.040146481,-4.092187238,0.8,31.01666667,21,0.041318297,P,R
